id,brand,categories,dateAdded,dateUpdated,ean,keys,manufacturer,manufacturerNumber,name,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews_rating,reviews.sourceURLs,reviews_text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,upc
AV1YtGjdglJLPUi8IOfJ,Banana Boat,"Personal Care,Makeup,Bronzer,Beauty,Skin Care,Sun & Tanning,Sun Care,Health & Beauty,Sun Protection & Tanning,Sunless Tanning Products,See more Banana Boat Summer Color Tanning lotion,Facial Self Tanners,Face",2017-07-19T02:36:44Z,2018-02-05T11:27:48Z,79656007800,"bananaboatsunlesssummercolorselftanninglotionlighttomedium/b00e5qahhq,079656007800,bananaboatsunlesssummercolorselftanninglotionlighttomedium/b001et6yl0,bananaboat/16600894,bananaboat/x10780c0,bananaboatsummercolorselftanninglotionlightmediumcolor6ozs/004603469,0079656007800,bananaboatsummercolorselftanninglotionlightmedium6oz/b001et6yl0,bananaboatsummercolorselftanninglotionlightmedium6oz/301505511828,bananaboatsummercolorselftanninglotionlightmedium6oz/b00e5qahhq,bananaboatsummercolorselftanninglotionlightmedium6oz/b00vk5s2p4,bananaboatsummercolorselftanninglotionlightmedium6oz/004603469,energizerpersonalcare/16600894",Energizer Personal Care,16600894,"Banana Boat Sunless Summer Color Self Tanning Lotion, Light To Medium",2017-07-20T00:00:00.000Z,2017-09-02T02:01:37Z,"2017-08-21T03:25:00.000Z,2017-08-04T14:38:00.000Z",False,True,90677672.0,,4.0,https://www.walmart.com/reviews/product/10448308,im pale use deepdark shade give natural looking tanno orange color havent issue streaking use self tanner mitt apply slight smell horrible,Great color on pale skin!,,,Rebaru,79656007800
AV1YtGjdglJLPUi8IOfJ,Banana Boat,"Personal Care,Makeup,Bronzer,Beauty,Skin Care,Sun & Tanning,Sun Care,Health & Beauty,Sun Protection & Tanning,Sunless Tanning Products,See more Banana Boat Summer Color Tanning lotion,Facial Self Tanners,Face",2017-07-19T02:36:44Z,2018-02-05T11:27:48Z,79656007800,"bananaboatsunlesssummercolorselftanninglotionlighttomedium/b00e5qahhq,079656007800,bananaboatsunlesssummercolorselftanninglotionlighttomedium/b001et6yl0,bananaboat/16600894,bananaboat/x10780c0,bananaboatsummercolorselftanninglotionlightmediumcolor6ozs/004603469,0079656007800,bananaboatsummercolorselftanninglotionlightmedium6oz/b001et6yl0,bananaboatsummercolorselftanninglotionlightmedium6oz/301505511828,bananaboatsummercolorselftanninglotionlightmedium6oz/b00e5qahhq,bananaboatsummercolorselftanninglotionlightmedium6oz/b00vk5s2p4,bananaboatsummercolorselftanninglotionlightmedium6oz/004603469,energizerpersonalcare/16600894",Energizer Personal Care,16600894,"Banana Boat Sunless Summer Color Self Tanning Lotion, Light To Medium",2016-02-28T22:29:33.000Z,2018-01-10T19:01:55Z,"2017-12-21T21:32:00.000Z,2017-12-17T12:06:00.000Z,2017-11-19T17:09:00.000Z,2017-10-23T08:10:00.000Z,2017-10-24T10:06:00.000Z,2017-08-29T19:16:00.000Z,2017-09-01T15:14:00.000Z,2017-08-19T07:02:00.000Z,2017-08-15T05:44:00.000Z,2017-08-05T09:25:00.000Z,2017-07-24T11:44:00.000Z,2017-07-18T05:07:00.000Z,2017-07-11T09:53:00.000Z,2017-07-19T06:31:00.000Z,2017-07-20T06:46:00.000Z,2017-07-19T21:11:00.000Z,2017-07-19T14:01:00.000Z,2017-07-19T00:26:00.000Z,2017-07-25T01:21:00.000Z,2017-07-27T02:52:00.000Z",,True,,0.0,5.0,https://redsky.target.com/groot-domain-api/v1/reviews/16600894?sort=helpfulness_desc&limit=200&offset=0,best sunless tanning lotion ever used dry fast sticky give good color even one application,Love This Stuff!,,MI,Amandurrth,79656007800
AV1YtGjdglJLPUi8IOfJ,Banana Boat,"Personal Care,Makeup,Bronzer,Beauty,Skin Care,Sun & Tanning,Sun Care,Health & Beauty,Sun Protection & Tanning,Sunless Tanning Products,See more Banana Boat Summer Color Tanning lotion,Facial Self Tanners,Face",2017-07-19T02:36:44Z,2018-02-05T11:27:48Z,79656007800,"bananaboatsunlesssummercolorselftanninglotionlighttomedium/b00e5qahhq,079656007800,bananaboatsunlesssummercolorselftanninglotionlighttomedium/b001et6yl0,bananaboat/16600894,bananaboat/x10780c0,bananaboatsummercolorselftanninglotionlightmediumcolor6ozs/004603469,0079656007800,bananaboatsummercolorselftanninglotionlightmedium6oz/b001et6yl0,bananaboatsummercolorselftanninglotionlightmedium6oz/301505511828,bananaboatsummercolorselftanninglotionlightmedium6oz/b00e5qahhq,bananaboatsummercolorselftanninglotionlightmedium6oz/b00vk5s2p4,bananaboatsummercolorselftanninglotionlightmedium6oz/004603469,energizerpersonalcare/16600894",Energizer Personal Care,16600894,"Banana Boat Sunless Summer Color Self Tanning Lotion, Light To Medium",2017-09-28T00:00:00.000Z,2018-01-09T08:00:58Z,"2017-12-20T05:45:00.000Z,2017-11-25T09:59:00.000Z,2017-11-03T14:22:00.000Z,2017-10-30T11:40:00.000Z",,,,,5.0,"https://www.ebay.com/urw/product-reviews/77859058?_itm=301505511828,https://www.ebay.com/urw/product-reviews/77859058?_itm=232286583015,https://www.ebay.com/urw/product-reviews/77859058?_itm=301930704670",ive tried many selftanners beat cost effective important work ive learned mix little body oil rather lotion smooth beautifully dry quickly leaf better scent give color want use jergens shea dry body oil also use body scrub hand soap hand afterwards orange probably use two three time week keep good color banana boat far much better loreal self tanner like result weak color try thisi think youll like,BETTER THAN MOST......,,,doggondogs,79656007800
AV1YtGjdglJLPUi8IOfJ,Banana Boat,"Personal Care,Makeup,Bronzer,Beauty,Skin Care,Sun & Tanning,Sun Care,Health & Beauty,Sun Protection & Tanning,Sunless Tanning Products,See more Banana Boat Summer Color Tanning lotion,Facial Self Tanners,Face",2017-07-19T02:36:44Z,2018-02-05T11:27:48Z,79656007800,"bananaboatsunlesssummercolorselftanninglotionlighttomedium/b00e5qahhq,079656007800,bananaboatsunlesssummercolorselftanninglotionlighttomedium/b001et6yl0,bananaboat/16600894,bananaboat/x10780c0,bananaboatsummercolorselftanninglotionlightmediumcolor6ozs/004603469,0079656007800,bananaboatsummercolorselftanninglotionlightmedium6oz/b001et6yl0,bananaboatsummercolorselftanninglotionlightmedium6oz/301505511828,bananaboatsummercolorselftanninglotionlightmedium6oz/b00e5qahhq,bananaboatsummercolorselftanninglotionlightmedium6oz/b00vk5s2p4,bananaboatsummercolorselftanninglotionlightmedium6oz/004603469,energizerpersonalcare/16600894",Energizer Personal Care,16600894,"Banana Boat Sunless Summer Color Self Tanning Lotion, Light To Medium",2017-07-26T00:00:00.000Z,2018-01-09T08:00:58Z,"2017-12-20T05:45:00.000Z,2017-11-25T09:59:00.000Z,2017-11-03T14:22:00.000Z,2017-10-30T11:40:00.000Z",,,,,5.0,"https://www.ebay.com/urw/product-reviews/77859058?_itm=301505511828,https://www.ebay.com/urw/product-reviews/77859058?_itm=232286583015,https://www.ebay.com/urw/product-reviews/77859058?_itm=301930704670",self tanner awesomegives nice brown shade skin smell good make sure wash hand right applying totally recommend product,Natural looking self tanner,,,christinwilliam-17,79656007800
AV1YtGjdglJLPUi8IOfJ,Banana Boat,"Personal Care,Makeup,Bronzer,Beauty,Skin Care,Sun & Tanning,Sun Care,Health & Beauty,Sun Protection & Tanning,Sunless Tanning Products,See more Banana Boat Summer Color Tanning lotion,Facial Self Tanners,Face",2017-07-19T02:36:44Z,2018-02-05T11:27:48Z,79656007800,"bananaboatsunlesssummercolorselftanninglotionlighttomedium/b00e5qahhq,079656007800,bananaboatsunlesssummercolorselftanninglotionlighttomedium/b001et6yl0,bananaboat/16600894,bananaboat/x10780c0,bananaboatsummercolorselftanninglotionlightmediumcolor6ozs/004603469,0079656007800,bananaboatsummercolorselftanninglotionlightmedium6oz/b001et6yl0,bananaboatsummercolorselftanninglotionlightmedium6oz/301505511828,bananaboatsummercolorselftanninglotionlightmedium6oz/b00e5qahhq,bananaboatsummercolorselftanninglotionlightmedium6oz/b00vk5s2p4,bananaboatsummercolorselftanninglotionlightmedium6oz/004603469,energizerpersonalcare/16600894",Energizer Personal Care,16600894,"Banana Boat Sunless Summer Color Self Tanning Lotion, Light To Medium",2017-10-11T00:00:00.000Z,2018-01-09T08:00:58Z,"2017-12-20T05:45:00.000Z,2017-11-25T09:59:00.000Z,2017-11-03T14:22:00.000Z,2017-10-30T11:40:00.000Z",,,,,5.0,"https://www.ebay.com/urw/product-reviews/77859058?_itm=301505511828,https://www.ebay.com/urw/product-reviews/77859058?_itm=232286583015,https://www.ebay.com/urw/product-reviews/77859058?_itm=301930704670",always use taner work great give really nice natural tan streak,Great buy!,,,purrnina,79656007800
AV1YtGjdglJLPUi8IOfJ,Banana Boat,"Personal Care,Makeup,Bronzer,Beauty,Skin Care,Sun & Tanning,Sun Care,Health & Beauty,Sun Protection & Tanning,Sunless Tanning Products,See more Banana Boat Summer Color Tanning lotion,Facial Self Tanners,Face",2017-07-19T02:36:44Z,2018-02-05T11:27:48Z,79656007800,"bananaboatsunlesssummercolorselftanninglotionlighttomedium/b00e5qahhq,079656007800,bananaboatsunlesssummercolorselftanninglotionlighttomedium/b001et6yl0,bananaboat/16600894,bananaboat/x10780c0,bananaboatsummercolorselftanninglotionlightmediumcolor6ozs/004603469,0079656007800,bananaboatsummercolorselftanninglotionlightmedium6oz/b001et6yl0,bananaboatsummercolorselftanninglotionlightmedium6oz/301505511828,bananaboatsummercolorselftanninglotionlightmedium6oz/b00e5qahhq,bananaboatsummercolorselftanninglotionlightmedium6oz/b00vk5s2p4,bananaboatsummercolorselftanninglotionlightmedium6oz/004603469,energizerpersonalcare/16600894",Energizer Personal Care,16600894,"Banana Boat Sunless Summer Color Self Tanning Lotion, Light To Medium",2016-11-22T00:00:00.000Z,2018-01-09T08:00:58Z,"2017-12-20T05:45:00.000Z,2017-11-25T09:59:00.000Z,2017-11-03T14:22:00.000Z,2017-10-30T11:40:00.000Z,2017-08-25T14:49:00.000Z",,,,,5.0,"https://www.ebay.com/urw/product-reviews/77859058?_itm=301505511828,https://www.ebay.com/urw/product-reviews/77859058?_itm=232286583015,https://www.ebay.com/urw/product-reviews/77859058?_itm=301930704670,http://www.ebay.com/itm/Banana-Boat-Summer-Color-Self-Tanning-Lotion-Deep-Dark-Color-6-oz-Tube/301505511828?epid=77859058&hash=item4633210194%3Ag%3ASW0AAOSw%7EoFXMQvU",ive used product leg summer year quick even tan heavy fragrance experience applied shower dry unlotioned skin forego scrubbing skin showering daily shower let soapy water sluice dry pat dry nice tan fade away evenly youll ready reapplication 57 day day reapplicatoin go ahead scrub leg bath sponge prepare even application overapply end splotchiness yes described generally guarantee natural looking nonsplotchy evenly fading tan rely summer,Reliable,,,nancy-pie,79656007800
AV1YtGjdglJLPUi8IOfJ,Banana Boat,"Personal Care,Makeup,Bronzer,Beauty,Skin Care,Sun & Tanning,Sun Care,Health & Beauty,Sun Protection & Tanning,Sunless Tanning Products,See more Banana Boat Summer Color Tanning lotion,Facial Self Tanners,Face",2017-07-19T02:36:44Z,2018-02-05T11:27:48Z,79656007800,"bananaboatsunlesssummercolorselftanninglotionlighttomedium/b00e5qahhq,079656007800,bananaboatsunlesssummercolorselftanninglotionlighttomedium/b001et6yl0,bananaboat/16600894,bananaboat/x10780c0,bananaboatsummercolorselftanninglotionlightmediumcolor6ozs/004603469,0079656007800,bananaboatsummercolorselftanninglotionlightmedium6oz/b001et6yl0,bananaboatsummercolorselftanninglotionlightmedium6oz/301505511828,bananaboatsummercolorselftanninglotionlightmedium6oz/b00e5qahhq,bananaboatsummercolorselftanninglotionlightmedium6oz/b00vk5s2p4,bananaboatsummercolorselftanninglotionlightmedium6oz/004603469,energizerpersonalcare/16600894",Energizer Personal Care,16600894,"Banana Boat Sunless Summer Color Self Tanning Lotion, Light To Medium",2017-06-22T00:00:00.000Z,2018-01-09T08:00:58Z,"2017-12-20T05:45:00.000Z,2017-11-25T09:59:00.000Z,2017-11-03T14:22:00.000Z,2017-10-30T11:40:00.000Z",,,,,5.0,"https://www.ebay.com/urw/product-reviews/77859058?_itm=301505511828,https://www.ebay.com/urw/product-reviews/77859058?_itm=232286583015,https://www.ebay.com/urw/product-reviews/77859058?_itm=301930704670",using tanner 5 year wonderful odor ebay best place buy,Best self tanner out there!,,,erseltzer,79656007800
AV1YtGjdglJLPUi8IOfJ,Banana Boat,"Personal Care,Makeup,Bronzer,Beauty,Skin Care,Sun & Tanning,Sun Care,Health & Beauty,Sun Protection & Tanning,Sunless Tanning Products,See more Banana Boat Summer Color Tanning lotion,Facial Self Tanners,Face",2017-07-19T02:36:44Z,2018-02-05T11:27:48Z,79656007800,"bananaboatsunlesssummercolorselftanninglotionlighttomedium/b00e5qahhq,079656007800,bananaboatsunlesssummercolorselftanninglotionlighttomedium/b001et6yl0,bananaboat/16600894,bananaboat/x10780c0,bananaboatsummercolorselftanninglotionlightmediumcolor6ozs/004603469,0079656007800,bananaboatsummercolorselftanninglotionlightmedium6oz/b001et6yl0,bananaboatsummercolorselftanninglotionlightmedium6oz/301505511828,bananaboatsummercolorselftanninglotionlightmedium6oz/b00e5qahhq,bananaboatsummercolorselftanninglotionlightmedium6oz/b00vk5s2p4,bananaboatsummercolorselftanninglotionlightmedium6oz/004603469,energizerpersonalcare/16600894",Energizer Personal Care,16600894,"Banana Boat Sunless Summer Color Self Tanning Lotion, Light To Medium",2010-06-13T00:00:00.000Z,2017-09-02T02:01:37Z,"2017-08-21T03:25:00.000Z,2017-08-04T14:38:00.000Z",False,True,2483525.0,9.0,5.0,https://www.walmart.com/reviews/product/10448308?limit=20&sort=relevancy&page=2,start second selftanner kroger brand smelled great absolutely nothing brand far best never get streak unless use little product try spread little around leg way used anywhere body even face didnt break im pale naturally one make look naturally tan small flaw since use good amount product dont streak go rather quickly thats buy bulk doesnt get sold every walmart near least overall best buck need look naturally tan,Best Self Tanner Available,,,KatyBugg,79656007800
AV1YtGjdglJLPUi8IOfJ,Banana Boat,"Personal Care,Makeup,Bronzer,Beauty,Skin Care,Sun & Tanning,Sun Care,Health & Beauty,Sun Protection & Tanning,Sunless Tanning Products,See more Banana Boat Summer Color Tanning lotion,Facial Self Tanners,Face",2017-07-19T02:36:44Z,2018-02-05T11:27:48Z,79656007800,"bananaboatsunlesssummercolorselftanninglotionlighttomedium/b00e5qahhq,079656007800,bananaboatsunlesssummercolorselftanninglotionlighttomedium/b001et6yl0,bananaboat/16600894,bananaboat/x10780c0,bananaboatsummercolorselftanninglotionlightmediumcolor6ozs/004603469,0079656007800,bananaboatsummercolorselftanninglotionlightmedium6oz/b001et6yl0,bananaboatsummercolorselftanninglotionlightmedium6oz/301505511828,bananaboatsummercolorselftanninglotionlightmedium6oz/b00e5qahhq,bananaboatsummercolorselftanninglotionlightmedium6oz/b00vk5s2p4,bananaboatsummercolorselftanninglotionlightmedium6oz/004603469,energizerpersonalcare/16600894",Energizer Personal Care,16600894,"Banana Boat Sunless Summer Color Self Tanning Lotion, Light To Medium",2009-04-30T00:00:00.000Z,2017-09-02T02:01:37Z,"2017-08-21T03:25:00.000Z,2017-08-04T14:38:00.000Z",False,True,1303250.0,13.0,5.0,https://www.walmart.com/reviews/product/10448308?limit=20&sort=relevancy&page=2,think product great go easy color last long time get dirty looking around knee ankle however apply regular body lotion tanning lotion rub area smooth right match color also apply le tanning lotion area seems give dirty look great product someone go sun get normal tan make skin look orange either highly recommend,Great Product,,,No1horselover,79656007800
AV1YtGjdglJLPUi8IOfJ,Banana Boat,"Personal Care,Makeup,Bronzer,Beauty,Skin Care,Sun & Tanning,Sun Care,Health & Beauty,Sun Protection & Tanning,Sunless Tanning Products,See more Banana Boat Summer Color Tanning lotion,Facial Self Tanners,Face",2017-07-19T02:36:44Z,2018-02-05T11:27:48Z,79656007800,"bananaboatsunlesssummercolorselftanninglotionlighttomedium/b00e5qahhq,079656007800,bananaboatsunlesssummercolorselftanninglotionlighttomedium/b001et6yl0,bananaboat/16600894,bananaboat/x10780c0,bananaboatsummercolorselftanninglotionlightmediumcolor6ozs/004603469,0079656007800,bananaboatsummercolorselftanninglotionlightmedium6oz/b001et6yl0,bananaboatsummercolorselftanninglotionlightmedium6oz/301505511828,bananaboatsummercolorselftanninglotionlightmedium6oz/b00e5qahhq,bananaboatsummercolorselftanninglotionlightmedium6oz/b00vk5s2p4,bananaboatsummercolorselftanninglotionlightmedium6oz/004603469,energizerpersonalcare/16600894",Energizer Personal Care,16600894,"Banana Boat Sunless Summer Color Self Tanning Lotion, Light To Medium",2017-06-30T00:00:00.000Z,2017-09-02T02:01:37Z,"2017-08-21T03:25:00.000Z,2017-08-04T14:38:00.000Z",False,True,89526021.0,,5.0,"https://www.walmart.com/reviews/product/10448308?limit=20&sort=relevancy&page=2,https://www.walmart.com/reviews/product/10448308",pleased product especially value get quick result nice dark natural color doesnt streak best selftanner ive ever used,Perfect,,,not83,79656007800
AV1YtGjdglJLPUi8IOfJ,Banana Boat,"Personal Care,Makeup,Bronzer,Beauty,Skin Care,Sun & Tanning,Sun Care,Health & Beauty,Sun Protection & Tanning,Sunless Tanning Products,See more Banana Boat Summer Color Tanning lotion,Facial Self Tanners,Face",2017-07-19T02:36:44Z,2018-02-05T11:27:48Z,79656007800,"bananaboatsunlesssummercolorselftanninglotionlighttomedium/b00e5qahhq,079656007800,bananaboatsunlesssummercolorselftanninglotionlighttomedium/b001et6yl0,bananaboat/16600894,bananaboat/x10780c0,bananaboatsummercolorselftanninglotionlightmediumcolor6ozs/004603469,0079656007800,bananaboatsummercolorselftanninglotionlightmedium6oz/b001et6yl0,bananaboatsummercolorselftanninglotionlightmedium6oz/301505511828,bananaboatsummercolorselftanninglotionlightmedium6oz/b00e5qahhq,bananaboatsummercolorselftanninglotionlightmedium6oz/b00vk5s2p4,bananaboatsummercolorselftanninglotionlightmedium6oz/004603469,energizerpersonalcare/16600894",Energizer Personal Care,16600894,"Banana Boat Sunless Summer Color Self Tanning Lotion, Light To Medium",2017-05-13T00:00:00.000Z,2017-09-02T02:01:37Z,"2017-08-21T03:25:00.000Z,2017-08-04T14:38:00.000Z",False,True,86447242.0,,5.0,https://www.walmart.com/reviews/product/10448308?limit=20&sort=relevancy&page=2,using selftanner year difficult time finding time tried every brand availablefrom high end low without question banana boat best streak get compliment everyday lie beautiful tan fair skinned blonde hair one ever believe product,The best self-tanner. And I have tried them all!,,,Cris48,79656007800
AV1YtGjdglJLPUi8IOfJ,Banana Boat,"Personal Care,Makeup,Bronzer,Beauty,Skin Care,Sun & Tanning,Sun Care,Health & Beauty,Sun Protection & Tanning,Sunless Tanning Products,See more Banana Boat Summer Color Tanning lotion,Facial Self Tanners,Face",2017-07-19T02:36:44Z,2018-02-05T11:27:48Z,79656007800,"bananaboatsunlesssummercolorselftanninglotionlighttomedium/b00e5qahhq,079656007800,bananaboatsunlesssummercolorselftanninglotionlighttomedium/b001et6yl0,bananaboat/16600894,bananaboat/x10780c0,bananaboatsummercolorselftanninglotionlightmediumcolor6ozs/004603469,0079656007800,bananaboatsummercolorselftanninglotionlightmedium6oz/b001et6yl0,bananaboatsummercolorselftanninglotionlightmedium6oz/301505511828,bananaboatsummercolorselftanninglotionlightmedium6oz/b00e5qahhq,bananaboatsummercolorselftanninglotionlightmedium6oz/b00vk5s2p4,bananaboatsummercolorselftanninglotionlightmedium6oz/004603469,energizerpersonalcare/16600894",Energizer Personal Care,16600894,"Banana Boat Sunless Summer Color Self Tanning Lotion, Light To Medium",2012-07-05T00:00:00.000Z,2017-09-02T02:01:37Z,"2017-08-21T03:25:00.000Z,2017-08-04T14:38:00.000Z",False,True,7555004.0,3.0,5.0,https://www.walmart.com/reviews/product/10448308?limit=20&sort=relevancy&page=2,banana boat sunless gradual tanning lotion go easily look great great alternative tanning bed,So much easier than the one-time sunless tanners,,,naturgirl,79656007800
AV1YtGjdglJLPUi8IOfJ,Banana Boat,"Personal Care,Makeup,Bronzer,Beauty,Skin Care,Sun & Tanning,Sun Care,Health & Beauty,Sun Protection & Tanning,Sunless Tanning Products,See more Banana Boat Summer Color Tanning lotion,Facial Self Tanners,Face",2017-07-19T02:36:44Z,2018-02-05T11:27:48Z,79656007800,"bananaboatsunlesssummercolorselftanninglotionlighttomedium/b00e5qahhq,079656007800,bananaboatsunlesssummercolorselftanninglotionlighttomedium/b001et6yl0,bananaboat/16600894,bananaboat/x10780c0,bananaboatsummercolorselftanninglotionlightmediumcolor6ozs/004603469,0079656007800,bananaboatsummercolorselftanninglotionlightmedium6oz/b001et6yl0,bananaboatsummercolorselftanninglotionlightmedium6oz/301505511828,bananaboatsummercolorselftanninglotionlightmedium6oz/b00e5qahhq,bananaboatsummercolorselftanninglotionlightmedium6oz/b00vk5s2p4,bananaboatsummercolorselftanninglotionlightmedium6oz/004603469,energizerpersonalcare/16600894",Energizer Personal Care,16600894,"Banana Boat Sunless Summer Color Self Tanning Lotion, Light To Medium",2015-01-24T00:00:00.000Z,2017-09-02T02:01:37Z,"2017-08-21T03:25:00.000Z,2017-08-04T14:38:00.000Z",False,True,43585164.0,2.0,5.0,https://www.walmart.com/reviews/product/10448308?limit=20&sort=relevancy&page=2,tried dozen self tanner bb self tanner simply best tan evenly look natural priced well,"BB Sunless Tanning Lotion, YES, YES, YES !!!",,,Mike,79656007800
AV1YtGjdglJLPUi8IOfJ,Banana Boat,"Personal Care,Makeup,Bronzer,Beauty,Skin Care,Sun & Tanning,Sun Care,Health & Beauty,Sun Protection & Tanning,Sunless Tanning Products,See more Banana Boat Summer Color Tanning lotion,Facial Self Tanners,Face",2017-07-19T02:36:44Z,2018-02-05T11:27:48Z,79656007800,"bananaboatsunlesssummercolorselftanninglotionlighttomedium/b00e5qahhq,079656007800,bananaboatsunlesssummercolorselftanninglotionlighttomedium/b001et6yl0,bananaboat/16600894,bananaboat/x10780c0,bananaboatsummercolorselftanninglotionlightmediumcolor6ozs/004603469,0079656007800,bananaboatsummercolorselftanninglotionlightmedium6oz/b001et6yl0,bananaboatsummercolorselftanninglotionlightmedium6oz/301505511828,bananaboatsummercolorselftanninglotionlightmedium6oz/b00e5qahhq,bananaboatsummercolorselftanninglotionlightmedium6oz/b00vk5s2p4,bananaboatsummercolorselftanninglotionlightmedium6oz/004603469,energizerpersonalcare/16600894",Energizer Personal Care,16600894,"Banana Boat Sunless Summer Color Self Tanning Lotion, Light To Medium",2017-03-13T00:00:00.000Z,2017-09-02T02:01:37Z,"2017-08-21T03:25:00.000Z,2017-08-04T14:38:00.000Z",True,True,134080577.0,0.0,5.0,https://www.walmart.com/reviews/product/10448308?limit=20&sort=relevancy&page=2,pale skin cancer product provides nice tan look start instantly darkens application allowing tan look summer wear capri short,Excellent,,,sherrylee1111,79656007800
AV1YtGjdglJLPUi8IOfJ,Banana Boat,"Personal Care,Makeup,Bronzer,Beauty,Skin Care,Sun & Tanning,Sun Care,Health & Beauty,Sun Protection & Tanning,Sunless Tanning Products,See more Banana Boat Summer Color Tanning lotion,Facial Self Tanners,Face",2017-07-19T02:36:44Z,2018-02-05T11:27:48Z,79656007800,"bananaboatsunlesssummercolorselftanninglotionlighttomedium/b00e5qahhq,079656007800,bananaboatsunlesssummercolorselftanninglotionlighttomedium/b001et6yl0,bananaboat/16600894,bananaboat/x10780c0,bananaboatsummercolorselftanninglotionlightmediumcolor6ozs/004603469,0079656007800,bananaboatsummercolorselftanninglotionlightmedium6oz/b001et6yl0,bananaboatsummercolorselftanninglotionlightmedium6oz/301505511828,bananaboatsummercolorselftanninglotionlightmedium6oz/b00e5qahhq,bananaboatsummercolorselftanninglotionlightmedium6oz/b00vk5s2p4,bananaboatsummercolorselftanninglotionlightmedium6oz/004603469,energizerpersonalcare/16600894",Energizer Personal Care,16600894,"Banana Boat Sunless Summer Color Self Tanning Lotion, Light To Medium",2016-05-26T00:00:00.000Z,2017-09-02T02:01:37Z,"2017-08-21T03:25:00.000Z,2017-08-04T14:38:00.000Z",False,True,66732279.0,,5.0,https://www.walmart.com/reviews/product/10448308?limit=20&sort=relevancy&page=2,love product please change thing far performance could use little scent upgrade maybe summery tropical coconut smell either way continue use product great selling price point considering quality tan get using product get many complement tan tell people use selftanning lotion banana boat product rather high dollar order internet product floored thank wonderful product skin thanks believe people including feel good summery nonorange glow feel guilty getting sun tanning booth enjoy glow without orange without guilt without hurting skin,Realistic Tan,,,sasha73,79656007800
AV1YtGjdglJLPUi8IOfJ,Banana Boat,"Personal Care,Makeup,Bronzer,Beauty,Skin Care,Sun & Tanning,Sun Care,Health & Beauty,Sun Protection & Tanning,Sunless Tanning Products,See more Banana Boat Summer Color Tanning lotion,Facial Self Tanners,Face",2017-07-19T02:36:44Z,2018-02-05T11:27:48Z,79656007800,"bananaboatsunlesssummercolorselftanninglotionlighttomedium/b00e5qahhq,079656007800,bananaboatsunlesssummercolorselftanninglotionlighttomedium/b001et6yl0,bananaboat/16600894,bananaboat/x10780c0,bananaboatsummercolorselftanninglotionlightmediumcolor6ozs/004603469,0079656007800,bananaboatsummercolorselftanninglotionlightmedium6oz/b001et6yl0,bananaboatsummercolorselftanninglotionlightmedium6oz/301505511828,bananaboatsummercolorselftanninglotionlightmedium6oz/b00e5qahhq,bananaboatsummercolorselftanninglotionlightmedium6oz/b00vk5s2p4,bananaboatsummercolorselftanninglotionlightmedium6oz/004603469,energizerpersonalcare/16600894",Energizer Personal Care,16600894,"Banana Boat Sunless Summer Color Self Tanning Lotion, Light To Medium",2013-04-30T00:00:00.000Z,2017-09-02T02:01:37Z,"2017-08-21T03:25:00.000Z,2017-08-04T14:38:00.000Z",False,True,11354840.0,1.0,5.0,https://www.walmart.com/reviews/product/10448308?limit=20&sort=relevancy&page=2,love ive tried many others match go natural looking use dry cloth wipe knee toe around ankle back leg behind knee rub got alot compliment people cant beleive real blend natural skin tone get aggravated go store every brand one btw lotion much better spray dont stop selling best thus far,best natural looking color...,,,JusSaynJusMe,79656007800
AV1YtGjdglJLPUi8IOfJ,Banana Boat,"Personal Care,Makeup,Bronzer,Beauty,Skin Care,Sun & Tanning,Sun Care,Health & Beauty,Sun Protection & Tanning,Sunless Tanning Products,See more Banana Boat Summer Color Tanning lotion,Facial Self Tanners,Face",2017-07-19T02:36:44Z,2018-02-05T11:27:48Z,79656007800,"bananaboatsunlesssummercolorselftanninglotionlighttomedium/b00e5qahhq,079656007800,bananaboatsunlesssummercolorselftanninglotionlighttomedium/b001et6yl0,bananaboat/16600894,bananaboat/x10780c0,bananaboatsummercolorselftanninglotionlightmediumcolor6ozs/004603469,0079656007800,bananaboatsummercolorselftanninglotionlightmedium6oz/b001et6yl0,bananaboatsummercolorselftanninglotionlightmedium6oz/301505511828,bananaboatsummercolorselftanninglotionlightmedium6oz/b00e5qahhq,bananaboatsummercolorselftanninglotionlightmedium6oz/b00vk5s2p4,bananaboatsummercolorselftanninglotionlightmedium6oz/004603469,energizerpersonalcare/16600894",Energizer Personal Care,16600894,"Banana Boat Sunless Summer Color Self Tanning Lotion, Light To Medium",2012-08-20T00:00:00.000Z,2017-09-02T02:01:37Z,"2017-08-21T03:25:00.000Z,2017-08-04T14:38:00.000Z",False,True,8026914.0,1.0,5.0,https://www.walmart.com/reviews/product/10448308?limit=20&sort=relevancy&page=2,far best self tanner ive ever usedand ive used lot smell great easy apply natural looking color thing cant find store year really hope discontinued excited see walmartcom ordered 4 bottle banana boat please continue making product amazing,Best self tanner!,,,sodo5971,79656007800
